synthetic_scene_token,initial_token,corresponding_original_scene,corresponding_original_initial_token,history_frames,future_frames,frame_annotation_count,extended_track_steps,extended_traffic_light_steps,front_camera_path_declared,front_camera_file_exists,lidar_path_declared,lidar_file_exists
149db5b286783a556,8cf5c8b605a2a4959,2bf7a51839cb59eb,1bc892186af15042,4,0,4,8,8,True,True,True,False
14a5d3bf0c5ae7a3c,aa2d7b83ea2052e20,a412624e363853f0,aeeba19e19c35ccb,4,0,4,9,9,True,True,True,False
14accbcbb507e2d39,edcd482f0136b535d,02af0d9081855c54,3128b8da22c75dd0,4,0,35,8,8,True,True,True,False
14c34852a36bc6370,d07109d7827c6eace,c602d7c53cdb500c,2bd04a0902095129,4,0,302,9,9,True,True,True,False
14e56bdd0b8b45861,e1d71fd16cbfaade9,60d952f0aa505d3e,ac55c7f072c6528d,4,0,58,8,8,True,True,True,False
14fedcc0de6d7e0ec,1c9335961ee565478,d79128ba24155262,f038fc7ffdab5bad,4,0,270,8,8,True,True,True,False
1507b663d89622d88,2f7b3c8c203e87c73,281510a734895f33,5d12ad55fdd858e1,4,0,128,8,8,True,True,True,False
1511d9c9e7a0ecc99,1a7308db2e3923b30,bca8b9c053845df8,592f536375e755b6,4,0,46,8,8,True,True,True,False
15131eb4c64dda21c,7681847aa2ebf24e0,cd8713b912495b6d,a8a34f54618050f6,4,0,125,8,8,True,True,True,False
1516192fc897721ba,b8aa4f2712496a9c3,6f31e863bab65c62,f76112c834c25beb,4,0,200,9,9,True,True,True,False
151de4cbccd4ec2f9,1562459800e0a5ba5,eb72736f2edf5380,622867ce25805447,4,0,142,8,8,True,True,True,False
15200709c03229fa9,fbdc714c905b7409f,f1041299a1a059f5,3b910accfc12560a,4,0,156,9,9,True,True,True,False
1521832f2b003d756,37f45087a3d60aaff,9acaaa1400115088,02a81792cbdb5dd5,4,0,125,9,9,True,True,True,False
15293eba933c0fff2,6f388bff9ecc03286,dd71dee142f05d7d,2cae5f08e11a5dbd,4,0,28,8,8,True,True,True,False
15294a283bf0f79b6,45f0a34210cea5243,50613cf56a8d5a38,b867b28707205c0b,4,0,114,9,9,True,True,True,False
152d7fc07b4f21fe0,13d12623bf8ef0e4f,a031a7d531295e92,b031a0b55ab951f8,4,0,23,8,8,True,True,True,False
15396c720d91daace,d5b310b71bd0dd6fd,d79128ba24155262,f038fc7ffdab5bad,4,0,270,8,8,True,True,True,False
1564fdcbd2e6074cb,3d20ef43bc694566a,05f1c7e44f74538c,0fde069313a35062,4,0,221,9,9,True,True,True,False
157b152a306e49a45,77bdbbf59381ce4d3,7c7c063205ec5f3c,75f5cc1f425c501d,4,0,166,8,8,True,True,True,False
157c3e81c5aa3b419,ba63d32eedc1457fd,931c9ec2bfa55d47,02b68b9cc51f506a,4,0,78,8,8,True,True,True,False
157c9483847944af4,d4b0d052629a32f79,2fe345a90b6559e1,063dc3e59f7158d9,4,0,194,9,9,True,True,True,False
157e52884fd2f3fc2,abb1e9c0cfeb7bb29,e8ad4904c3d658bd,b35e48a419d7577f,4,0,138,9,9,True,True,True,False
157fe56fb976eff61,ef66f2c0cf4893824,0bb779c3344d5b1d,54a295777c3a5d46,4,0,9,8,8,True,True,True,False
158cf65f87545bfa6,d9bbca7a0907304f1,5ea36cebd2575b16,68097b10029d5fe1,4,0,90,9,9,True,True,True,False
158d40670bc416808,5cf2681114e11d9c7,9f6ae3dae4585cef,223d02be29c65e81,4,0,270,8,8,True,True,True,False
159643eb8bc781ed3,c42f42235ba427d14,6352864cf9f95bb8,a18d2b32f8415373,4,0,9,8,8,True,True,True,False
15bfe5749c9315181,720fbcef3959511d0,9f6ae3dae4585cef,223d02be29c65e81,4,0,270,8,8,True,True,True,False
15d94bf306003f777,26fc6837ede450373,221eebe0f41d5e04,76a0c83f0b6453a0,4,0,93,8,8,True,True,True,False
1619404e34b466791,c9502401d0ae63498,6bc77f3b97795470,f56b0cc9c9d95421,4,0,40,9,9,True,True,True,False
1619ff5b7b8a0c6a1,9a6ec5011d04fc0c9,d639c104b63e568d,87eae54f57ea5690,4,0,110,9,9,True,True,True,False
161fc0f077a085869,14b4d5dae8ea46cbc,2fb54b28d0c55807,00016f8b45c25a1d,4,0,127,9,9,True,True,True,False
1639efc88a6054c2d,70543352531547cfd,1d2ce89fe79f55bd,63ec67c4a58a5e5b,4,0,16,8,8,True,True,True,False
163c0ecfe8442fc92,0d069b495b11daa42,16295788c73b5d86,0ec9a79351355022,4,0,61,9,9,True,True,True,False
1648c97045c3b0e8c,aedc0bf45f1840715,d10f3128649054ef,9b0a5826d2d357d8,4,0,6,8,8,True,True,True,False
164aeea5078722192,c9b45ed2516cd216c,a2e68628420f5c97,e2ae05340dba502d,4,0,42,8,8,True,True,True,False
1658c267282c0b7b1,0d82f96df900285cb,2bf7a51839cb59eb,1bc892186af15042,4,0,4,8,8,True,True,True,False
166db8fdebf7f3193,66c0ac7e945e90197,1126dc50618d5981,85f2b1f1f1f45b5c,4,0,245,9,9,True,True,True,False
16708a7f6cc6255ea,c35e331384b550d78,bf525da8b60559fc,afa8102c20685ec5,4,0,742,8,8,True,True,True,False
167ba9ee38c767dca,f4f52070af5d450d0,a25c5a2632f952d7,5065e99644fb5fc2,4,0,14,9,9,True,True,True,False
169be20ec1c131b70,ffe8f133ba4da683b,60216ba3ee9557d9,76c31764665151be,4,0,13,9,9,True,True,True,False
16a8cc67639b48a49,dc335a90fc3e97ef3,964c8941cfe558bb,a43dbb1d34665f24,4,0,76,9,9,True,True,True,False
16ab2588216b0f901,6df6f08cd7de3b69e,a04f86a92daf50ba,712427ff1635596c,4,0,56,9,9,True,True,True,False
16b6df1a93d739621,19a22a2c5501797dc,95809cb5fc4a549f,599c8b2bc9b252a7,4,0,85,8,8,True,True,True,False
16c88194eff83d63b,dd6cf78b8b897a171,821f5be699cd5942,d20be65e3dc65738,4,0,0,8,8,True,True,True,False
16d680d1426477d10,52273aa3c8bd19695,f4d95a784b725915,c9ca538cb3235e43,4,0,226,8,8,True,True,True,False
16e2e4c3fe4869dd0,687eac5f36b59550f,964c8941cfe558bb,a43dbb1d34665f24,4,0,76,9,9,True,True,True,False
16f47176e1cc693be,bc91b5b7dc430b04d,b3b3a0cc7dec50a0,452def672c5d592c,4,0,67,9,9,True,True,True,False
170f947283c85588d,72637a23d58025fde,82e1485de4fa5b71,131ab0263b07507c,4,0,206,8,8,True,True,True,False
17324b87fb40d96bd,6b8ebd7a081ffa425,bca8b9c053845df8,592f536375e755b6,4,0,46,8,8,True,True,True,False
1749cdee1dad634b5,e302536dfb1a897a7,74499565609f56ad,23d647e77f2d515e,4,0,109,8,8,True,True,True,False
1749d5baf4d1be874,0128e6a2b97ff89b5,804236dcfffa523e,d20dc707981f56e7,4,0,44,9,9,True,True,True,False
17608bea646c70ab5,08bcd54c271622666,4a4c046eff125fca,f7a9f82f17b256e2,4,0,379,8,8,True,True,True,False
176e06820e9f7fbbf,e5c6c91f1d3892636,ee91209e45fe5141,e5d2a01ab5b0562a,4,0,218,8,8,True,True,True,False
1774434b67738d16f,583b2af0de861778c,b3b3a0cc7dec50a0,452def672c5d592c,4,0,67,9,9,True,True,True,False
178f7db672722e67b,4355523e202befd73,1e5912e7fc4f5451,b02bf210eda55579,4,0,53,8,8,True,True,True,False
1794e506d9c354fdc,f3d58b82e93972910,15822499ddf9515d,98b414a515bb5b99,4,0,47,9,9,True,True,True,False
1797c67a7adb7460a,c2aa1b724cefce8f0,50aa287e430e5ab3,ac7bd595b9a3544c,4,0,162,9,9,True,True,True,False
17b5733ffee6063c3,7e909c56c1daea780,24108688ab4856ab,2391f12d7e6a5e7f,4,0,173,8,8,True,True,True,False
17c6ae3f484c87d13,3db39c7599f58de4d,c6be203c41a155e4,f2592c08589e5398,4,0,8,8,8,True,True,True,False
17cd5c5718d1f07d1,5a7bb6958f668a475,43861b94f4d959eb,67bce1e28df25eaa,4,0,306,9,9,True,True,True,False
17db137d095f20b9b,68f17e6223ed08ff9,2ffcc771b9375796,16a738813dbe5496,4,0,32,9,9,True,True,True,False
17f329ebf267c8de4,bef503ff5929be3a8,5e4dd8c91b8453bf,c054f473288d5515,4,0,91,8,8,True,True,True,False
17fca334b03770616,3f68c9f1e2821def0,f34ebf09b5515de1,b5ba1ec901f1522c,4,0,4,9,9,True,True,True,False
1801e1f1744fbcfd0,36c78e1f966d78d1b,861a8feb26275bd1,5feede5c5a3c5116,4,0,78,8,8,True,True,True,False
180e7bc1b8df64c94,e1cc25220fa30adcd,f1041299a1a059f5,3b910accfc12560a,4,0,156,9,9,True,True,True,False
181ef17503e83c592,fad1ad3bce41df4d9,5ea36cebd2575b16,68097b10029d5fe1,4,0,90,9,9,True,True,True,False
1820adb6d601078c6,425b819f70d25df0e,c65c265780365bb1,cf50ffa22c81555d,4,0,76,9,9,True,True,True,False
1826128d1400e12df,55c8727d5f4634051,a38bd3c8068d5ebb,c3d6016d73645955,4,0,370,9,9,True,True,True,False
1827f7665cf467301,8155d4f80d0416c00,69a4a5913bfc5d5d,05f1a5cbc0905d8e,4,0,8,8,8,True,True,True,False
182d5dda77cd679a9,a4dff43b479ee5041,fc8a398075265f44,2c5cbab120595d79,4,0,37,9,9,True,True,True,False
18322cb0d9d925d06,416a5f6d80036586b,dd71dee142f05d7d,2cae5f08e11a5dbd,4,0,27,8,8,True,True,True,False
1837db7de5c004a44,818f9becc81f0e975,6c578cebcf47592b,0802a51b0a1d512c,4,0,172,8,8,True,True,True,False
183aa3a83cdd07ec2,92bc964803e65244e,c3c375ac03435ee2,eed801b1cd035275,4,0,194,9,9,True,True,True,False
184394b00e1d59005,e1654044aa2aa4003,348680e464e15fa2,aee07628c2ab5ce1,4,0,24,9,9,True,True,True,False
184ab39a4dd22bf30,8c25a75ef46e49d9f,0d0972c70bd955cc,ffe92084016a5795,4,0,15,8,8,True,True,True,False
185adf7239ed07fa3,9818610284ab89cea,73c600dba1795b0c,5f4991d3d2ca5eee,4,0,726,9,9,True,True,True,False
185ed4f77970b5a68,f8ef03363118bcda4,85dba97943515cbd,ab4401719a355a62,4,0,46,9,9,True,True,True,False
185ee29576b1f2451,fc2eb6e32259de9aa,55eed45c895852b9,082988f40658562c,4,0,89,8,8,True,True,True,False
186461bfc4fb6f9ec,d6f75a03673049ff0,e63b6dfddfc855da,afcd7846a4f35622,4,0,37,9,9,True,True,True,False
189aec87d1b7a1a11,a70343efbae4bbaab,de354f243fa157ec,116aacf9868e5e4e,4,0,44,9,9,True,True,True,False
189ed5a94db54dcaf,1be8c9376ad3e1e99,6d3bb2ecca3e54b4,c7e06d79e58454ae,4,0,1,9,9,True,True,True,False
18a06859c5ef24ce1,34c5a38a6aee37c97,1ed7ae84b65d52b4,8c689c4b2df55539,4,0,4,9,9,True,True,True,False
18a56ca72198c98e6,d617dbbef56f36875,66c9f19c11615415,5d2ee89308f958be,4,0,7,9,9,True,True,True,False
18d308ad9cf314d3e,d17b5de2642504067,9aa76ff06fd153d8,cc4bdc0160e157c4,4,0,126,9,9,True,True,True,False
18da97812a6748252,cb2e1dad4d21a5bf1,ebf97a584bcb556e,a44db880afe95be7,4,0,110,9,9,True,True,True,False
18daa624404cef7f4,e4cc46ea076c674d9,2ffcc771b9375796,16a738813dbe5496,4,0,32,9,9,True,True,True,False
18dc880f69a3efcd0,1e4fec4c7ed8b79e5,ee91209e45fe5141,e5d2a01ab5b0562a,4,0,218,8,8,True,True,True,False
18e0176984eee1b3e,385a771804ff89676,d34b1a7834a35883,e024bd23594b5a13,4,0,22,9,9,True,True,True,False
