token,log_name,label,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
878debfff51656dc,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
87c7d995609e51c9,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.6923214996764185,1.0,1.0,1.0,0.8718006248651745
87c88239e2ae5b90,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.6496816185859274,1.0,1.0,1.0,0.8540340077441364
8823d1c7c34b57ac,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,0.8877039002255227,1.0,1.0,1.0,0.9532099584273012
8828feb4e21b5600,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.7323826976203794,1.0,1.0,1.0,0.8884927906751581
883024c704b55ed4,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
888476b1a13b51db,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.8742148565184191,1.0,1.0,1.0,0.9475895235493413
888cb5a4b4c25eab,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88bc213aa3495b88,2021.06.09.14.50.36_veh-26_02826_02955,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
88ff3881080b505a,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.7082353005791047,1.0,1.0,1.0,0.8784313752412937
8902a3e760a7504d,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.9829305960688308,1.0,1.0,1.0,0.9928877483620129
8925d842a3f0501e,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8935f0d3af6b51fd,2021.08.31.14.01.15_veh-40_01576_01714,unfrozen_visual_step100,True,1.0,1.0,0.8549542015011342,1.0,1.0,1.0,0.9395642506254726
89409b4f6b4f573b,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8956d19d62c056f6,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.8242466563998536,1.0,1.0,1.0,0.9267694401666057
89e48839087057c4,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,0.9328519378887243,1.0,1.0,1.0,0.9720216407869685
8a2496c5d7d15cc1,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.7287252297706891,1.0,1.0,1.0,0.8869688457377872
8a9a5ab59dcd51d7,2021.08.31.14.01.15_veh-40_01576_01714,unfrozen_visual_step100,True,1.0,1.0,0.9357820342384894,1.0,1.0,1.0,0.9732425142660373
8ac887d1ccb95be5,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.7127668529667528,1.0,1.0,1.0,0.8803195220694803
8ad9a07afc6b5ccc,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.7477755562722755,1.0,1.0,1.0,0.8949064817801148
8bb9b664551e5148,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8c1374efdf3c5f3c,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8c1c77e3c8a35388,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.8333488387488104,1.0,1.0,1.0,0.9305620161453376
8c58465a17645b77,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
8c61ae7bb33b54ad,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.6786167861006658,1.0,1.0,1.0,0.866090327541944
8c627a1fb8225bc0,2021.10.05.08.11.15_veh-50_00437_00585,unfrozen_visual_step100,True,1.0,1.0,0.83607288513631,1.0,1.0,1.0,0.9316970354734625
8c812c6c4671575c,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.9685888736109336,1.0,1.0,1.0,0.9869120306712222
8ca04ffe31395059,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.9548591486201733,1.0,1.0,1.0,0.9811913119250723
8cc27785287f5367,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8d0e261ba1825130,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8d40c021d3cb5fca,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.8088615500721924,1.0,1.0,1.0,0.9203589791967467
8d80fb7fefcd513b,2021.10.01.17.52.06_veh-28_01141_01264,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8deaed625cfc5888,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.8787949990002774,1.0,1.0,1.0,0.9494979162501155
8e19623e78d15d60,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.8422918877446365,1.0,1.0,1.0,0.9342882865602652
8e2e4e2a5ba95a41,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
8e5a6cdce75d50dd,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.6565886005316993,1.0,1.0,1.0,0.8569119168882081
8ecb60a273c55931,2021.08.31.11.47.30_veh-40_00919_01000,unfrozen_visual_step100,True,1.0,1.0,0.8866593538390003,1.0,1.0,1.0,0.9527747307662501
8f4878c4dcf5558e,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8f63f1b737e15216,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8f64f90706655f53,2021.08.31.11.47.30_veh-40_00919_01000,unfrozen_visual_step100,True,1.0,1.0,0.9356721419247719,1.0,1.0,1.0,0.9731967258019883
8f7463455b225dfb,2021.10.05.08.11.15_veh-50_00437_00585,unfrozen_visual_step100,True,1.0,1.0,0.8028755197019177,1.0,1.0,1.0,0.917864799875799
8f847886c0595319,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8854952773729995,1.0,1.0,1.0,0.9522896989054165
8fc1509fbdee54ac,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,0.8385301239684698,1.0,1.0,1.0,0.9327208849868626
8fec4a414ec45ed3,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,0.898307777503687,1.0,1.0,1.0,0.9576282406265362
900e4ffd108f5f95,2021.08.31.11.47.30_veh-40_00919_01000,unfrozen_visual_step100,True,1.0,1.0,0.9827816708061352,1.0,1.0,1.0,0.992825696169223
90679ae84c8b5d05,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.7272015072786613,1.0,1.0,1.0,0.8863339613661089
907f051528025891,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90f98ca1978a5457,2021.08.31.14.01.15_veh-40_01576_01714,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
912976ebea0b5dae,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9188a3a5aa175e3a,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91927f072cb358b9,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91b861586e7d53cd,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92292554325a5fad,2021.10.05.08.11.15_veh-50_00437_00585,unfrozen_visual_step100,True,1.0,1.0,0.6655193332864512,1.0,1.0,1.0,0.8606330555360214
9246f3b315b35838,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
927258a11f395044,2021.06.09.14.50.36_veh-26_02826_02955,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
92a19adc03e55fc5,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.6725818204925805,1.0,1.0,1.0,0.8635757585385752
92c22914fbdf5e29,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92f1b2f9782b5ab2,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.5602089313728538,1.0,1.0,1.0,0.8167537214053557
931c61a6152e519f,2021.06.09.17.23.18_veh-38_01598_01750,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
935628750eb851fa,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
936fbc402ef75a7f,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,0.9283449934318991,1.0,1.0,1.0,0.9701437472632913
93f4a7c97bf55154,2021.10.01.17.52.06_veh-28_01141_01264,unfrozen_visual_step100,True,1.0,1.0,0.7530604920325736,1.0,1.0,1.0,0.8971085383469056
93fa17215ed5505c,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.7487844090565224,1.0,1.0,1.0,0.8953268371068844
940a788763a55b7c,2021.06.09.17.23.18_veh-38_01598_01750,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9453e27e0bc25019,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
945dcb42cd645cc2,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.7981969720288485,1.0,1.0,1.0,0.9159154050120203
946cb4c69bd85da6,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,0.9444347000791152,1.0,1.0,1.0,0.9768477916996314
94ae5d67804c539d,2021.06.09.17.23.18_veh-38_01598_01750,unfrozen_visual_step100,True,1.0,1.0,0.8477281481569179,1.0,1.0,1.0,0.9365533950653825
94de31b161f45bc2,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94e4f5f0f22655d2,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.8929866115594176,1.0,1.0,1.0,0.9554110881497574
94f18102ecb65d3f,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
954da5a56f305ac5,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.7834297654011845,1.0,1.0,1.0,0.9097624022504935
954e72f1c44e5eb3,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.7715328844691912,1.0,1.0,1.0,0.9048053685288296
955e0d97f2f35bc4,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.7070400526910101,1.0,1.0,1.0,0.8779333552879208
95a1611d12f45d32,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8791646330396955,1.0,1.0,1.0,0.9496519304332064
95b2448f02bb58e6,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95ccbbe1810c5e38,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.9469377590079617,1.0,1.0,1.0,0.9778907329199841
95d2c3ac66245fa5,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95e0d89479815fa6,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9608c9c656695dd6,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.7430740222757826,1.0,1.0,1.0,0.8929475092815761
96198b6e9db0567b,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8137143574042178,1.0,1.0,1.0,0.9223809822517574
962977e974885acd,2021.10.01.17.52.06_veh-28_01141_01264,unfrozen_visual_step100,True,1.0,1.0,0.8239166320103294,1.0,1.0,1.0,0.9266319300043039
966cdeadbc375041,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.9288991311749625,1.0,1.0,1.0,0.9703746379895678
966ede5b9c8559f9,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8353691079288246,1.0,1.0,1.0,0.9314037949703436
9694f4c94c0c55bf,2021.10.01.17.52.06_veh-28_01141_01264,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96d3136946945a05,2021.06.09.14.50.36_veh-26_02826_02955,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96e24e94933f52c8,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
970fa907695456f4,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8626413371126813,0.0,1.0,1.0,0.5261005571302838
972df703db945595,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8771399420882923,1.0,1.0,1.0,0.948808309203455
9742b96a0eee5097,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,0.9321318562213381,1.0,1.0,1.0,0.9717216067588909
9753236c37725562,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
978bac8b6a965c09,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97a3fc19fc7b508e,2021.10.01.17.52.06_veh-28_01141_01264,unfrozen_visual_step100,True,1.0,1.0,0.9928812588339563,1.0,1.0,1.0,0.9970338578474817
97b60971053a5a8f,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,0.94952852995061,1.0,1.0,1.0,0.9789702208127542
97b9c6b0d3aa5e6b,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97bbe0832237514d,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8516179081322777,1.0,1.0,1.0,0.9381741283884489
97cd0485dadc5c44,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.9949875708912346,1.0,1.0,1.0,0.9979114878713476
98546a6b46d7528e,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.9775629357693575,1.0,1.0,1.0,0.9906512232372323
987e9ead152a5bef,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.9712461499522645,1.0,1.0,1.0,0.988019229146777
98b7d40a0b4256e1,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.8399179464374715,1.0,1.0,1.0,0.9332991443489465
98e1c86704b75bce,2021.08.31.11.47.30_veh-40_00919_01000,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
98f62d9131da5913,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.6272300793054978,1.0,1.0,1.0,0.8446791997106241
9915a6132edb5b6f,2021.06.09.14.50.36_veh-26_02826_02955,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334
994cdcf16f475b72,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.8387800064963656,1.0,1.0,1.0,0.932825002706819
9953d027249f57fe,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.6964917035474616,1.0,1.0,1.0,0.8735382098114424
997140e8419051b4,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.7494488654283321,1.0,1.0,1.0,0.8956036939284718
99c4a687ed1a599a,2021.07.16.22.40.23_veh-38_00204_00360,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99ded0a5f4475071,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,0.9505183447541852,1.0,1.0,1.0,0.9793826436475772
99f700e7e9af5407,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9a1dbb392efc5e89,2021.08.31.11.47.30_veh-40_00919_01000,unfrozen_visual_step100,True,1.0,1.0,0.9936682556433521,1.0,1.0,1.0,0.9973617731847301
9a3297e2227653e7,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,0.868746729379194,1.0,1.0,1.0,0.9453111372413309
9a45431d78665797,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.7828622591764212,1.0,1.0,1.0,0.9095259413235088
9a4b00e867fc591d,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9a5fc2035a655005,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.8232466056559918,1.0,1.0,1.0,0.9263527523566633
9aa65c356bad5da4,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.9748868450903816,1.0,1.0,1.0,0.9895361854543255
9abce3eae2005739,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,1.0,0.7553316814287547,1.0,1.0,1.0,0.8980548672619811
9ad2cc6c97365873,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.8265226015011975,1.0,1.0,1.0,0.927717750625499
9ae5a292b89155a0,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9aeb31473be659b4,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.7329810713682237,1.0,1.0,1.0,0.8887421130700931
9b3708708fbd550f,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,0.8901163406710351,1.0,1.0,1.0,0.9542151419462647
9b4247d0fd87569c,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.9309893112893749,1.0,1.0,1.0,0.9712455463705728
9b4ca000766657b2,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8488292330130501,1.0,1.0,1.0,0.9370121804221042
9b7196827b5859df,2021.06.09.14.50.36_veh-26_02826_02955,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0
9b877b869b3d5f89,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9bbdf96591265339,2021.08.31.14.01.15_veh-40_01576_01714,unfrozen_visual_step100,True,1.0,1.0,0.687328764657237,1.0,1.0,1.0,0.8697203186071821
9bcee0d1dd015764,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9be9272eca74587d,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.7842491651608509,1.0,1.0,1.0,0.9101038188170212
9c084095533b564c,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,0.8012008749288071,1.0,1.0,1.0,0.9171670312203363
9c2572be2cc259d9,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c33787bfeda5800,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c792517780b5b7d,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
9c83725ca24453f5,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9c891840338e54d4,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.8388688358844153,1.0,1.0,1.0,0.9328620149518397
9cb25aa118655418,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
9cb570dc6b2b5355,2021.06.09.12.06.35_veh-35_01164_01494,unfrozen_visual_step100,True,1.0,1.0,0.8867725246913558,1.0,1.0,1.0,0.9528218852880649
9cc73a8bde335ec2,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9ce14bde80df5bab,2021.10.05.08.11.15_veh-50_00437_00585,unfrozen_visual_step100,True,1.0,1.0,0.8889159931129056,1.0,1.0,1.0,0.9537149971303774
9cef9bb074dc57a9,2021.06.09.17.23.18_veh-38_01598_01750,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9d0c0ca6c0b352b8,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.9320980798016486,1.0,1.0,1.0,0.9717075332506869
9d35cc01a2ca541d,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,0.8780203134343924,1.0,1.0,1.0,0.9491751305976633
9d572fd0a3c0584f,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
9d87ac4fbc1959d9,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9d87df3517f0557a,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.9158626649493352,1.0,1.0,1.0,0.9649427770622229
9d8f4e67c96b5637,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
9db16a5b77095de4,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.7737023232498629,1.0,1.0,1.0,0.9057093013541095
9e6d11e4e8385c43,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9e7532e485cc5816,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9eac02522d2a5ed3,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9eae5a2e43535977,2021.10.11.02.57.41_veh-50_01028_01289,unfrozen_visual_step100,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
9eba22c564c15cff,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9ebea9056e195897,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.8654389034703704,1.0,1.0,1.0,0.9439328764459877
9ed6b55afa4251dd,2021.06.09.17.23.18_veh-38_01598_01750,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9f2f87e8c4b558c8,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.9342084966039486,1.0,1.0,1.0,0.9725868735849786
9f40f3d09a0c5024,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9f56c42b0c4b552c,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,0.0,1.0,0.0,0.0,1.0,1.0,0.0
9f7def7fc5e4570e,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.8028280714443311,1.0,1.0,1.0,0.9178450297684714
9f885abfb8cd5675,2021.07.16.22.40.23_veh-38_00204_00360,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9fabef7447845a3b,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.9108878106771536,1.0,1.0,1.0,0.9628699211154806
9fb2a722bf485a1b,2021.06.09.12.51.31_veh-35_01729_02626,unfrozen_visual_step100,True,1.0,1.0,0.8989160596725158,1.0,1.0,1.0,0.9578816915302149
a0036dbb7dd9522a,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
a0134d1c60475b3c,2021.06.23.17.31.36_veh-16_00016_00377,unfrozen_visual_step100,True,1.0,1.0,0.977342980322298,1.0,1.0,1.0,0.9905595751342909
a01fa5eb5be95c2a,2021.07.09.20.26.06_veh-35_02793_03289,unfrozen_visual_step100,True,1.0,1.0,0.8636096678919108,0.0,1.0,1.0,0.5265040282882961
a02f3e19c1ad5991,2021.06.09.20.26.11_veh-35_00970_01216,unfrozen_visual_step100,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a0493e8185235ec7,2021.10.05.07.49.39_veh-52_00770_00905,unfrozen_visual_step100,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
a0757b8313a15615,2021.10.11.02.57.41_veh-50_02155_02265,unfrozen_visual_step100,True,1.0,1.0,0.7180234308238168,1.0,1.0,1.0,0.8825097628432571
a075a523b64550e9,2021.07.09.15.53.28_veh-38_00184_02293,unfrozen_visual_step100,True,1.0,1.0,0.6918861212151275,1.0,1.0,1.0,0.8716192171729698
