token,log_name,label,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,setting,candidate,v2_training_reward
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate6,True,1.0,1.0,0.7671565836239038,1.0,1.0,1.0,0.9029819098432933,sde_0.1,6,0.9168416370085372
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate7,True,1.0,1.0,0.7693864025827073,1.0,1.0,1.0,0.9039110010761281,sde_0.1,7,0.9176380009223956
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate8,True,1.0,1.0,0.7605926615878547,1.0,1.0,1.0,0.9002469423282727,sde_0.1,8,0.9144973791385195
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate9,True,1.0,1.0,0.7693372526404908,1.0,1.0,1.0,0.9038905219335378,sde_0.1,9,0.9176204473716039
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate10,True,1.0,1.0,0.7767709670399074,1.0,1.0,1.0,0.9069879029332948,sde_0.1,10,0.9202753453713955
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate11,True,1.0,1.0,0.7663527869308133,1.0,1.0,1.0,0.9026469945545056,sde_0.1,11,0.9165545667610048
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate12,True,1.0,1.0,0.7739343029554305,1.0,1.0,1.0,0.9058059595647627,sde_0.1,12,0.919262251055511
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate13,True,1.0,1.0,0.7623942249865658,1.0,1.0,1.0,0.9009975937444024,sde_0.1,13,0.9151407946380592
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate14,True,1.0,1.0,0.7678078166318775,1.0,1.0,1.0,0.9032532569299491,sde_0.1,14,0.9170742202256706
45a7f827466e5c24,2021.08.24.14.25.28_veh-42_00333_00472,sde_0.1_candidate15,True,1.0,1.0,0.7722641296531217,1.0,1.0,1.0,0.9051100540221341,sde_0.1,15,0.9186657605904006
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate0,True,1.0,1.0,0.6952603457030481,1.0,1.0,1.0,0.8730251440429367,sde_0.1,0,0.89116440917966
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate1,True,1.0,1.0,0.6992610920938149,1.0,1.0,1.0,0.8746921217057562,sde_0.1,1,0.8925932471763625
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate2,True,1.0,1.0,0.6906549959322881,1.0,1.0,1.0,0.8711062483051201,sde_0.1,2,0.8895196414043886
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate3,True,1.0,1.0,0.6890526924341571,1.0,1.0,1.0,0.8704386218475655,sde_0.1,3,0.8889473901550561
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate4,True,1.0,1.0,0.694090933619571,1.0,1.0,1.0,0.8725378890081545,sde_0.1,4,0.8907467620069897
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate5,True,1.0,1.0,0.6992931410015383,1.0,1.0,1.0,0.8747054754173077,sde_0.1,5,0.8926046932148352
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate6,True,1.0,1.0,0.7001852272177116,1.0,1.0,1.0,0.8750771780073799,sde_0.1,6,0.892923295434897
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate7,True,1.0,1.0,0.6881067493724959,1.0,1.0,1.0,0.8700444789052066,sde_0.1,7,0.88860955334732
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate8,True,1.0,1.0,0.6923572539212375,1.0,1.0,1.0,0.8718155224671822,sde_0.1,8,0.8901275906861562
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate9,True,1.0,1.0,0.6922497749366087,1.0,1.0,1.0,0.8717707395569203,sde_0.1,9,0.8900892053345031
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate10,True,1.0,1.0,0.6878065047016223,1.0,1.0,1.0,0.8699193769590092,sde_0.1,10,0.8885023231077221
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate11,True,1.0,1.0,0.6937887821366443,1.0,1.0,1.0,0.8724119925569352,sde_0.1,11,0.8906388507630874
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate12,True,1.0,1.0,0.6895651778537508,1.0,1.0,1.0,0.8706521574390629,sde_0.1,12,0.8891304206620539
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate13,True,1.0,1.0,0.6829532720882255,1.0,1.0,1.0,0.8678971967034274,sde_0.1,13,0.8867690257457949
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate14,True,1.0,1.0,0.6924573530454489,1.0,1.0,1.0,0.8718572304356037,sde_0.1,14,0.8901633403733745
4801a14e290e5aec,2021.10.05.06.24.06_veh-50_00717_01300,sde_0.1_candidate15,True,1.0,1.0,0.6937238410491491,1.0,1.0,1.0,0.8723849337704787,sde_0.1,15,0.8906156575175531
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,0,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,1,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,2,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,3,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,4,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,5,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,6,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,7,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,8,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,9,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate10,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,10,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,11,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate12,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,12,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate13,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,13,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate14,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,14,1.0
4a370667f49b5026,2021.06.23.16.54.19_veh-35_01603_03271,sde_0.1_candidate15,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,15,1.0
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate0,True,1.0,1.0,0.7949963910463612,1.0,1.0,1.0,0.9145818296026506,sde_0.1,0,0.9267844253737004
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate1,True,1.0,1.0,0.8012567166411275,1.0,1.0,1.0,0.9171902986004697,sde_0.1,1,0.9290202559432598
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate2,True,1.0,1.0,0.7933071419935334,1.0,1.0,1.0,0.9138779758306389,sde_0.1,2,0.9261811221405477
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate3,True,1.0,1.0,0.7988720246497629,1.0,1.0,1.0,0.9161966769374011,sde_0.1,3,0.9281685802320582
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate4,True,1.0,1.0,0.785606808832496,1.0,1.0,1.0,0.9106695036802067,sde_0.1,4,0.9234310031544629
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate5,True,1.0,1.0,0.7919439771918935,1.0,1.0,1.0,0.9133099904966223,sde_0.1,5,0.9256942775685334
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate6,True,1.0,1.0,0.7966195292507388,1.0,1.0,1.0,0.9152581371878078,sde_0.1,6,0.9273641175895495
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate7,True,1.0,1.0,0.7945828223643031,1.0,1.0,1.0,0.9144095093184595,sde_0.1,7,0.9266367222729653
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate8,True,1.0,1.0,0.7947716340266399,1.0,1.0,1.0,0.9144881808444333,sde_0.1,8,0.9267041550095143
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate9,True,1.0,1.0,0.798847510467009,1.0,1.0,1.0,0.9161864626945871,sde_0.1,9,0.928159825166789
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate10,True,1.0,1.0,0.794817676451645,1.0,1.0,1.0,0.9145073651881854,sde_0.1,10,0.9267205987327304
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate11,True,1.0,1.0,0.7984233046058827,1.0,1.0,1.0,0.916009710252451,sde_0.1,11,0.9280083230735295
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate12,True,1.0,1.0,0.7986812451207599,1.0,1.0,1.0,0.9161171854669833,sde_0.1,12,0.9281004446859856
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate13,True,1.0,1.0,0.7948632559398235,1.0,1.0,1.0,0.9145263566415931,sde_0.1,13,0.9267368771213655
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate14,True,1.0,1.0,0.793266180649425,1.0,1.0,1.0,0.9138609086039272,sde_0.1,14,0.9261664930890804
50365d557c285865,2021.08.24.15.09.18_veh-45_00216_00862,sde_0.1_candidate15,True,1.0,1.0,0.7971201003518544,1.0,1.0,1.0,0.9154667084799394,sde_0.1,15,0.9275428929828051
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate0,True,1.0,1.0,0.7091887551589859,1.0,1.0,1.0,0.8788286479829108,sde_0.1,0,0.8961388411282093
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate1,True,1.0,1.0,0.701637467056337,1.0,1.0,1.0,0.8756822779401404,sde_0.1,1,0.8934419525201204
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate2,True,1.0,1.0,0.705518237909977,1.0,1.0,1.0,0.8772992657958237,sde_0.1,2,0.894827942110706
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate3,True,1.0,1.0,0.7060026167095832,1.0,1.0,1.0,0.8775010902956596,sde_0.1,3,0.8950009345391369
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate4,True,1.0,1.0,0.707294847921127,1.0,1.0,1.0,0.8780395199671363,sde_0.1,4,0.8954624456861168
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate5,True,1.0,1.0,0.7039316944829768,1.0,1.0,1.0,0.8766382060345737,sde_0.1,5,0.894261319458206
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate6,True,1.0,1.0,0.7017711822995847,1.0,1.0,1.0,0.8757379926248269,sde_0.1,6,0.8934897079641374
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate7,True,1.0,1.0,0.7097033570667154,1.0,1.0,1.0,0.8790430654444648,sde_0.1,7,0.896322627523827
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate8,True,1.0,1.0,0.7063961705326143,1.0,1.0,1.0,0.8776650710552559,sde_0.1,8,0.8951414894759336
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate9,True,1.0,1.0,0.7067988316904089,1.0,1.0,1.0,0.8778328465376704,sde_0.1,9,0.8952852970322889
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate10,True,1.0,1.0,0.7014781027246316,1.0,1.0,1.0,0.8756158761352631,sde_0.1,10,0.8933850366873684
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate11,True,1.0,1.0,0.7083775383072457,1.0,1.0,1.0,0.8784906409613523,sde_0.1,11,0.8958491208240164
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate12,True,1.0,1.0,0.7006795430286802,1.0,1.0,1.0,0.8752831429286166,sde_0.1,12,0.8930998367959572
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate13,True,1.0,1.0,0.7045161250660305,1.0,1.0,1.0,0.8768817187775126,sde_0.1,13,0.8944700446664394
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate14,True,1.0,1.0,0.7027875130932112,1.0,1.0,1.0,0.8761614637888381,sde_0.1,14,0.8938526832475755
52e9503e3b0d5d00,2021.10.11.05.34.05_veh-50_00971_01251,sde_0.1_candidate15,True,1.0,1.0,0.7073384630162431,1.0,1.0,1.0,0.8780576929234346,sde_0.1,15,0.8954780225058011
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate0,True,1.0,1.0,0.5324924194410877,1.0,1.0,1.0,0.8052051747671198,sde_0.1,0,0.8330330069432456
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate1,True,1.0,1.0,0.5511270585037603,1.0,1.0,1.0,0.8129696077099001,sde_0.1,1,0.8396882351799144
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate2,True,1.0,1.0,0.5390970574897425,1.0,1.0,1.0,0.8079571072873927,sde_0.1,2,0.8353918062463366
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate3,True,1.0,1.0,0.6050583786154842,1.0,1.0,1.0,0.8354409910897851,sde_0.1,3,0.8589494209341015
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate4,True,1.0,1.0,0.5657419108117652,1.0,1.0,1.0,0.8190591295049021,sde_0.1,4,0.8449078252899161
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate5,True,1.0,1.0,0.5263647224403776,1.0,1.0,1.0,0.8026519676834907,sde_0.1,5,0.8308445437287063
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate6,True,1.0,1.0,0.5626609914819315,1.0,1.0,1.0,0.8177754131174715,sde_0.1,6,0.8438074969578327
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate7,True,1.0,1.0,0.5408862399402615,1.0,1.0,1.0,0.808702599975109,sde_0.1,7,0.8360307999786648
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate8,True,1.0,1.0,0.5160136859556428,1.0,1.0,1.0,0.7983390358148511,sde_0.1,8,0.8271477449841581
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate9,True,1.0,1.0,0.5738691628986374,1.0,1.0,1.0,0.8224454845410989,sde_0.1,9,0.8478104153209419
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate10,True,1.0,1.0,0.5084646401296296,1.0,1.0,1.0,0.7951936000540124,sde_0.1,10,0.8244516571891535
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate11,True,1.0,1.0,0.5429940524173589,1.0,1.0,1.0,0.8095808551738995,sde_0.1,11,0.8367835901490567
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate12,True,1.0,1.0,0.5166285931790933,1.0,1.0,1.0,0.7985952471579555,sde_0.1,12,0.827367354706819
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate13,True,1.0,1.0,0.5519775450409502,1.0,1.0,1.0,0.8133239771003958,sde_0.1,13,0.8399919803717679
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate14,True,1.0,1.0,0.5105202479062141,1.0,1.0,1.0,0.796050103294256,sde_0.1,14,0.825185802823648
5516a3b745ec5dcd,2021.06.14.14.25.15_veh-26_02932_03190,sde_0.1_candidate15,True,1.0,1.0,0.5521041562897593,1.0,1.0,1.0,0.8133767317873998,sde_0.1,15,0.8400371986749141
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate0,True,1.0,1.0,0.949650673125067,1.0,1.0,1.0,0.9790211138021112,sde_0.1,0,0.9820180975446667
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate1,True,1.0,1.0,0.9638884281508043,1.0,1.0,1.0,0.9849535117295017,sde_0.1,1,0.9871030100538586
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate2,True,1.0,1.0,0.9611113726180681,1.0,1.0,1.0,0.9837964052575284,sde_0.1,2,0.986111204506453
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate3,True,1.0,1.0,0.9667695780834127,1.0,1.0,1.0,0.9861539908680886,sde_0.1,3,0.9881319921726474
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate4,True,1.0,1.0,0.9500528234562878,1.0,1.0,1.0,0.97918867644012,sde_0.1,4,0.98216172266296
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate5,True,1.0,1.0,0.9681299033576414,1.0,1.0,1.0,0.9867207930656839,sde_0.1,5,0.9886178226277291
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate6,True,1.0,1.0,0.963488551430947,1.0,1.0,1.0,0.9847868964295613,sde_0.1,6,0.9869601969396239
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate7,True,1.0,1.0,0.9738853900590385,1.0,1.0,1.0,0.9891189125245994,sde_0.1,7,0.9906733535925137
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate8,True,1.0,1.0,0.9511157220415535,1.0,1.0,1.0,0.9796315508506472,sde_0.1,8,0.9825413293005548
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate9,True,1.0,1.0,0.9581363780993245,1.0,1.0,1.0,0.9825568242080518,sde_0.1,9,0.9850487064640444
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate10,True,1.0,1.0,0.9666335103427588,1.0,1.0,1.0,0.9860972959761495,sde_0.1,10,0.9880833965509853
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate11,True,1.0,1.0,0.9605059286345283,1.0,1.0,1.0,0.9835441369310535,sde_0.1,11,0.9858949745123315
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate12,True,1.0,1.0,0.969414712827261,1.0,1.0,1.0,0.9872561303446922,sde_0.1,12,0.9890766831525932
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate13,True,1.0,1.0,0.9601092492696636,1.0,1.0,1.0,0.9833788538623599,sde_0.1,13,0.9857533033105942
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate14,True,1.0,1.0,0.974980337738088,1.0,1.0,1.0,0.9895751407242033,sde_0.1,14,0.9910644063350313
58ce90f0e1b75618,2021.07.16.01.22.41_veh-14_00015_00547,sde_0.1_candidate15,True,1.0,1.0,0.9649798231614884,1.0,1.0,1.0,0.9854082596506202,sde_0.1,15,0.9874927939862459
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,0,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate1,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,sde_0.1,1,0.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,2,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate3,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,sde_0.1,3,0.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate4,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,sde_0.1,4,0.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,5,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,6,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,7,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate8,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,8,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,9,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate10,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,10,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,11,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate12,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,12,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate13,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,13,1.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate14,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,sde_0.1,14,0.0
596bcd00fb1254d6,2021.07.16.18.19.22_veh-35_00869_03454,sde_0.1_candidate15,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,sde_0.1,15,1.0
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate0,True,1.0,1.0,0.7909738723395036,1.0,1.0,1.0,0.9129057801414598,sde_0.1,0,0.9253478115498227
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate1,True,1.0,1.0,0.7990426498500562,1.0,1.0,1.0,0.9162677707708567,sde_0.1,1,0.9282295178035914
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate2,True,1.0,1.0,0.7946102428836085,1.0,1.0,1.0,0.9144209345348369,sde_0.1,2,0.9266465153155744
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate3,True,1.0,1.0,0.8035819214961123,1.0,1.0,1.0,0.9181591339567134,sde_0.1,3,0.9298506862486116
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate4,True,1.0,1.0,0.7999081671690423,1.0,1.0,1.0,0.9166284029871009,sde_0.1,4,0.9285386311318008
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate5,True,1.0,1.0,0.8099677221177238,1.0,1.0,1.0,0.9208198842157183,sde_0.1,5,0.9321313293277586
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate6,True,1.0,1.0,0.8121394388262904,1.0,1.0,1.0,0.921724766177621,sde_0.1,6,0.9329069424379608
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate7,True,1.0,1.0,0.8105025029649694,1.0,1.0,1.0,0.9210427095687373,sde_0.1,7,0.9323223224874891
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate8,True,1.0,1.0,0.8105471314497834,1.0,1.0,1.0,0.9210613047707431,sde_0.1,8,0.9323382612320655
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate9,True,1.0,1.0,0.8215382782910358,1.0,1.0,1.0,0.9256409492879315,sde_0.1,9,0.936263670818227
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate10,True,1.0,1.0,0.806889501043662,1.0,1.0,1.0,0.9195372921015258,sde_0.1,10,0.9310319646584507
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate11,True,1.0,1.0,0.8163091476499972,1.0,1.0,1.0,0.9234621448541654,sde_0.1,11,0.9343961241607133
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate12,True,1.0,1.0,0.8278628951069602,1.0,1.0,1.0,0.9282762062945668,sde_0.1,12,0.9385224625382002
5cbb31cbfc385cfa,2021.06.23.20.00.35_veh-35_00960_03649,sde_0.1_candidate13,True,1.0,1.0,0.8081481398213569,1.0,1.0,1.0,0.9200617249255654,sde_0.1,13,0.9314814785076274
