scene_token,model_type,seed,intervention,selected_index,wote_selected_index,selected_score,oracle_score,wote_selected_score,regret,candidate_rank,oracle_capture,hard_false_safe,direction_non_compliance,ddc_half,ddc_zero,zero_score_selection,wote_failure_recovery,selected_NC,selected_DAC,selected_DDC,selected_EP,selected_TTC,selected_Comfort,interaction_rich
09448de5f9315557,wote_environment_only,2,none,93,125,0.0,1.0,0.3887554,1.0,114,-0.6360063552856445,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
7950b5d3a544508c,direct_current,1,none,3,102,0.0,1.0,0.33015424,1.0,9,-0.49288100004196167,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
22689723912350b4,direct_current,1,none,59,91,0.0,1.0,0.0,1.0,75,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
02f38f2c22f35382,interaction_mask_only,0,none,4,128,0.0,1.0,0.19763827,1.0,96,-0.2463206648826599,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
26f2cadc49445176,interaction_mask_only,0,none,49,198,0.0,1.0,0.9542893,1.0,24,-20.876724243164062,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
6a647085c3b35e56,trajectory_only,1,none,3,58,0.0,1.0,0.39186794,1.0,34,-0.6443796753883362,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9df2bb21710e57de,trajectory_only,1,none,3,58,0.0,1.0,0.3905789,1.0,36,-0.6409014463424683,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
164e52db9ee955a5,shared_logged_future,2,none,125,21,0.0,1.0,0.9566063,1.0,113,-22.04483413696289,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
6ce52a48a7515ba2,shared_logged_future,2,none,62,221,0.0,1.0,0.40435818,1.0,47,-0.6788612604141235,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
58c854b81fa053c1,shared_logged_future,2,none,163,115,0.0,1.0,0.3706406,1.0,110,-0.5889172554016113,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
7950b5d3a544508c,wote_full_future,1,none,3,102,0.0,1.0,0.33015424,1.0,9,-0.49288100004196167,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
22689723912350b4,wote_full_future,1,none,59,91,0.0,1.0,0.0,1.0,75,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
d884d08d5e7f5ce7,wote_full_future,1,none,1,170,0.0,1.0,0.0,1.0,40,0.0,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
22689723912350b4,interaction_mask_only,1,none,59,91,0.0,1.0,0.0,1.0,75,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
59f456ede6765a38,direct_current,1,none,1,248,0.0,1.0,1.0,1.0,93,,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,False
6ce52a48a7515ba2,interaction_mask_only,1,none,1,221,0.0,1.0,0.40435818,1.0,47,-0.6788612604141235,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
7638e77a3f2c5011,full_primitive_no_interaction_mask,1,none,25,25,0.0,1.0,0.0,1.0,54,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
789fbb604f4f50dd,interaction_mask_only,1,none,1,198,0.0,1.0,0.9750894,1.0,69,-39.14350509643555,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
7950b5d3a544508c,full_primitive_no_interaction_mask,1,none,3,102,0.0,1.0,0.33015424,1.0,9,-0.49288100004196167,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
22689723912350b4,full_primitive_no_interaction_mask,1,none,200,91,0.0,1.0,0.0,1.0,75,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,0.0,False
f3288ba5cac454ad,full_primitive_no_interaction_mask,1,none,3,68,0.0,1.0,0.4259088,1.0,28,-0.7418835163116455,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
29574fbfe8685404,trajectory_only,0,none,3,21,0.0,1.0,0.46058285,1.0,72,-0.8538528084754944,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,False
7950b5d3a544508c,static_primitive_effect,2,none,87,102,0.0,1.0,0.33015424,1.0,9,-0.49288100004196167,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
d2fcb86294345ce0,interaction_mask_only,1,none,62,131,0.0,1.0,0.8541068,1.0,134,-5.854328155517578,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
789fbb604f4f50dd,full_primitive_no_interaction_mask,1,none,1,198,0.0,1.0,0.9750894,1.0,69,-39.14350509643555,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
44bd1648e3cc5cd0,direct_current,1,none,154,20,0.0,1.0,0.48423976,1.0,48,-0.9388853907585144,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
bf86d65ef6d5553f,direct_current,1,none,1,70,0.0,1.0,0.4211844,1.0,69,-0.7276659607887268,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
02f38f2c22f35382,direct_current,1,none,136,128,0.0,1.0,0.19763827,1.0,96,-0.2463206648826599,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
7950b5d3a544508c,interaction_mask_only,1,none,3,102,0.0,1.0,0.33015424,1.0,9,-0.49288100004196167,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
720bda1f91e45a42,direct_current,1,none,3,198,0.0,1.0,0.8283235,1.0,38,-4.82490873336792,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
bf86d65ef6d5553f,interaction_mask_only,1,none,1,70,0.0,1.0,0.4211844,1.0,69,-0.7276659607887268,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
02ebd46f5cd6566d,static_primitive_effect,0,none,1,185,0.0,1.0,0.0,1.0,49,0.0,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,False
7950b5d3a544508c,static_primitive_effect,0,none,3,102,0.0,1.0,0.33015424,1.0,9,-0.49288100004196167,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
22689723912350b4,static_primitive_effect,0,none,225,91,0.0,1.0,0.0,1.0,75,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
4d0eb7ba50ff50d0,static_primitive_effect,2,none,107,40,0.0,1.0,0.87579453,1.0,97,-7.051175117492676,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
02ebd46f5cd6566d,static_primitive_effect,2,none,185,185,0.0,1.0,0.0,1.0,49,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
22689723912350b4,trajectory_only,0,none,217,91,0.0,1.0,0.0,1.0,75,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
164e52db9ee955a5,full_primitive_no_interaction_mask,2,none,61,21,0.0,1.0,0.9566063,1.0,113,-22.04483413696289,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
d884d08d5e7f5ce7,full_primitive_no_interaction_mask,2,none,78,170,0.0,1.0,0.0,1.0,40,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,0.0,1.0,True
3e16f0052daa5fea,interaction_mask_only,1,none,1,138,0.0,1.0,0.39797655,1.0,57,-0.6610648036003113,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
f3288ba5cac454ad,interaction_mask_only,1,none,3,68,0.0,1.0,0.4259088,1.0,28,-0.7418835163116455,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
eb4d6a0aa63a5582,direct_current,1,none,1,70,0.0,1.0,0.40305054,1.0,62,-0.6751837134361267,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,False
cc94652840555acf,direct_current,1,none,3,226,0.0,1.0,0.19161505,1.0,50,-0.237034410238266,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,0.0,True
f3288ba5cac454ad,direct_current,1,none,3,68,0.0,1.0,0.4259088,1.0,28,-0.7418835163116455,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
26f2cadc49445176,interaction_mask_only,1,none,49,198,0.0,1.0,0.9542893,1.0,24,-20.876724243164062,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
9e72864062225d0c,interaction_mask_only,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,trajectory_only,2,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,dynamic_replay_effect,2,none,29,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,wote_environment_only,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,full_primitive_action_effect,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,full_primitive_action_effect,2,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,static_primitive_effect,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,full_primitive_no_interaction_mask,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,ego_kinematic_effect,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,direct_current,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,shared_logged_future,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,shared_logged_future,2,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
9e72864062225d0c,dynamic_replay_effect,0,none,180,188,0.0,0.9995674,0.40000308,0.9995674,14,-0.6671562194824219,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
66a6726d750c5a70,full_primitive_action_effect,0,none,194,10,0.0,0.99923116,0.34793374,0.99923116,114,-0.5342163443565369,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
66a6726d750c5a70,static_primitive_effect,0,none,200,10,0.0,0.99923116,0.34793374,0.99923116,114,-0.5342163443565369,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
8ee0cf5157b15315,dynamic_replay_effect,1,none,59,128,0.0,0.9878014,0.0,0.9878014,101,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
8ee0cf5157b15315,wote_environment_only,1,none,59,128,0.0,0.9878014,0.0,0.9878014,101,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
58fed420505d5950,direct_current,1,none,22,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,dynamic_replay_effect,1,none,22,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,interaction_mask_only,0,none,152,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,wote_environment_only,1,none,22,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,interaction_mask_only,1,none,22,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,shared_logged_future,0,none,171,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,full_primitive_action_effect,0,none,133,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,static_primitive_effect,0,none,152,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,full_primitive_no_interaction_mask,1,none,7,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,full_engineered_action_effect,0,none,133,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,static_primitive_effect,1,none,7,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,full_engineered_action_effect,1,none,7,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,ego_kinematic_effect,1,none,22,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
58fed420505d5950,shared_logged_future,1,none,22,111,0.0,0.9866185,0.816007,0.9866185,62,-4.7828369140625,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
a4473ca89c1b5ce6,trajectory_only,2,none,75,198,0.0,0.9799496,0.7980921,0.9799496,70,-4.388558387756348,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
73350ad4e0975101,trajectory_only,2,none,63,104,0.0,0.97732353,0.33727443,0.97732353,15,-0.5269508957862854,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
f1e7a2462f3d5eb6,trajectory_only,2,none,228,120,0.0,0.97169936,0.3742625,0.97169936,126,-0.6264469623565674,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
2b55f82a35b55bc8,interaction_mask_only,2,none,4,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
2b55f82a35b55bc8,interaction_mask_only,0,none,170,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
2b55f82a35b55bc8,full_engineered_action_effect,2,none,4,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
2b55f82a35b55bc8,direct_current,2,none,4,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
2b55f82a35b55bc8,direct_current,0,none,170,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
2b55f82a35b55bc8,ego_kinematic_effect,0,none,170,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
2b55f82a35b55bc8,wote_environment_only,2,none,4,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
2b55f82a35b55bc8,ego_kinematic_effect,2,none,170,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
2b55f82a35b55bc8,static_primitive_effect,2,none,4,128,0.0,0.97069985,0.4060912,0.97069985,109,-0.7192437052726746,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
6d129f0deb0c536f,wote_environment_only,0,none,70,209,0.0,0.96637213,0.0,0.96637213,107,0.0,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
bbe7a2e8b78c511a,trajectory_only,2,none,203,23,0.0,0.9617166,0.3393293,0.9617166,153,-0.5452060103416443,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
7a31da34d96552b9,dynamic_replay_effect,2,none,62,51,0.0,0.9535807,0.3716361,0.9535807,136,-0.6386107802391052,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
7a31da34d96552b9,full_primitive_no_interaction_mask,2,none,62,51,0.0,0.9535807,0.3716361,0.9535807,136,-0.6386107802391052,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
20f959b9a6ab5708,interaction_mask_only,2,none,44,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
20f959b9a6ab5708,shared_logged_future,2,none,189,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
20f959b9a6ab5708,trajectory_only,2,none,203,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
20f959b9a6ab5708,static_primitive_effect,2,none,44,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
20f959b9a6ab5708,direct_current,2,none,44,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
20f959b9a6ab5708,wote_full_future,2,none,251,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
20f959b9a6ab5708,full_primitive_action_effect,2,none,135,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,False
20f959b9a6ab5708,wote_environment_only,2,none,15,251,0.0,0.95194274,0.0,0.95194274,49,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
c58be28576b357e2,dynamic_replay_effect,1,none,116,87,0.0,0.9507034,0.36757326,0.9507034,21,-0.6303451657295227,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
7028d6cacf01571c,trajectory_only,2,none,203,72,0.0,0.9493321,0.0,0.9493321,55,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
5a7796f5b3dc50dc,trajectory_only,2,none,127,50,0.0,0.94927096,0.44350547,0.94927096,81,-0.8768994212150574,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
9abce3eae2005739,trajectory_only,1,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,trajectory_only,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,ego_kinematic_effect,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,shared_logged_future,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,wote_full_future,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,static_primitive_effect,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,wote_environment_only,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,interaction_mask_only,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,dynamic_replay_effect,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
9abce3eae2005739,direct_current,0,none,3,30,0.0,0.9492534,0.39935148,0.9492534,71,-0.7262231111526489,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
2c13f328542054d4,wote_environment_only,2,none,37,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,interaction_mask_only,2,none,37,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,shared_logged_future,2,none,80,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,dynamic_replay_effect,2,none,37,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,trajectory_only,2,none,161,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
2c13f328542054d4,full_primitive_no_interaction_mask,2,none,37,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,direct_current,2,none,37,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,static_primitive_effect,2,none,37,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,full_engineered_action_effect,2,none,43,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
2c13f328542054d4,full_primitive_action_effect,2,none,37,37,0.0,0.9492182,0.0,0.9492182,35,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
95f2360162185bf8,trajectory_only,2,none,240,198,0.0,0.9490535,0.9490535,0.9490535,26,,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
95f2360162185bf8,trajectory_only,0,none,3,198,0.0,0.9490535,0.9490535,0.9490535,26,,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
95f2360162185bf8,trajectory_only,1,none,3,198,0.0,0.9490535,0.9490535,0.9490535,26,,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
95f2360162185bf8,static_primitive_effect,0,none,183,198,0.0,0.9490535,0.9490535,0.9490535,26,,True,True,True,False,True,False,0.0,1.0,0.5,0.0,0.0,1.0,True
61f0b19805e650bf,wote_full_future,1,none,111,38,0.0,0.9485649,0.8528322,0.9485649,19,-8.90847396850586,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
61f0b19805e650bf,shared_logged_future,1,none,111,38,0.0,0.9485649,0.8528322,0.9485649,19,-8.90847396850586,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
61f0b19805e650bf,interaction_mask_only,1,none,111,38,0.0,0.9485649,0.8528322,0.9485649,19,-8.90847396850586,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
61f0b19805e650bf,wote_environment_only,1,none,111,38,0.0,0.9485649,0.8528322,0.9485649,19,-8.90847396850586,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
61f0b19805e650bf,dynamic_replay_effect,1,none,111,38,0.0,0.9485649,0.8528322,0.9485649,19,-8.90847396850586,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
060bf322bf515749,trajectory_only,0,none,134,168,0.0,0.947551,0.947551,0.947551,43,,True,False,False,False,True,False,0.0,1.0,1.0,0.0,0.0,1.0,True
2846cf983f945403,full_engineered_action_effect,1,none,76,78,0.05459452,1.0,0.39999324,0.9454055,78,-0.5756580829620361,True,True,True,False,False,False,1.0,1.0,0.5,0.2620537,0.0,0.0,True
2846cf983f945403,full_primitive_no_interaction_mask,1,none,76,78,0.05459452,1.0,0.39999324,0.9454055,78,-0.5756580829620361,True,True,True,False,False,False,1.0,1.0,0.5,0.2620537,0.0,0.0,True
2846cf983f945403,static_primitive_effect,1,none,76,78,0.05459452,1.0,0.39999324,0.9454055,78,-0.5756580829620361,True,True,True,False,False,False,1.0,1.0,0.5,0.2620537,0.0,0.0,True
5c0e94a5c1565ff6,trajectory_only,2,none,127,100,0.0,0.94221413,0.45673254,0.94221413,60,-0.9407824277877808,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
5c0e94a5c1565ff6,ego_kinematic_effect,2,none,126,100,0.0,0.94221413,0.45673254,0.94221413,60,-0.9407824277877808,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,True
61a0ad185f5457d3,trajectory_only,2,none,111,178,0.0,0.9422035,0.41570666,0.9422035,22,-0.7895709872245789,True,True,True,False,True,False,1.0,0.0,0.5,0.0,1.0,1.0,True
61a0ad185f5457d3,trajectory_only,0,none,3,178,0.0,0.9422035,0.41570666,0.9422035,22,-0.7895709872245789,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
61a0ad185f5457d3,trajectory_only,1,none,3,178,0.0,0.9422035,0.41570666,0.9422035,22,-0.7895709872245789,True,False,False,False,True,False,1.0,0.0,1.0,0.0,1.0,1.0,True
07149a04bcf258e7,ego_kinematic_effect,2,none,151,18,0.059017666,1.0,0.34681174,0.94098234,99,-0.4405989944934845,True,True,True,False,False,False,0.5,1.0,0.5,0.16656958,0.0,1.0,True
6946212e4be15488,ego_kinematic_effect,2,none,255,255,0.0,0.939449,0.0,0.939449,106,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
6946212e4be15488,direct_current,2,none,255,255,0.0,0.939449,0.0,0.939449,106,0.0,True,True,False,True,True,False,1.0,1.0,0.0,0.0,1.0,1.0,False
