scene_id,candidate_id,perturbation_type,kinematic_valid,route_proxy_valid,candidate_accepted,reactive_available,exact_drivable_area_compliance,exact_driving_direction_compliance,exact_lane_keeping,exact_history_comfort,exact_centerline_progress_m,exact_route_deviation_max_m,exact_max_acceleration_mps2,exact_max_deceleration_mps2,exact_max_abs_jerk_mps3,exact_max_abs_curvature_inv_m,exact_intersection_fraction,exact_static_object_collision,lr_no_at_fault_collision,idm_no_at_fault_collision,lr_traffic_light_compliance,idm_traffic_light_compliance,lr_time_to_collision_within_bound,idm_time_to_collision_within_bound,lr_ttc_infraction_time_s,idm_ttc_infraction_time_s,lr_ttc_infraction_observed,idm_ttc_infraction_observed,lr_dynamic_collision,idm_dynamic_collision,lr_minimum_dynamic_clearance_m,idm_minimum_dynamic_clearance_m,lr_dynamic_occupancy_fraction,idm_dynamic_occupancy_fraction,lr_pdm_score,idm_pdm_score
897f1109ca315e56,328fe3cb8add8918,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,27.14119542165475,0.7623755991872094,0.7768527815228339,0.46218603624457977,0.986278259090188,0.018487505087684788,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,3.690718173980713,,1.0,,0.9246985787098237,
897f1109ca315e56,3c4d0beba75dc330,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,27.110249760278556,1.0994889313876741,0.7768490888412618,0.4621969145382234,0.9862669231074328,0.022595840172143764,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,2.908360004425049,,1.0,,0.9243772306814787,
897f1109ca315e56,9802fab746a01f27,turn_inner_outer_offset,True,True,True,False,0.0,1.0,1.0,1.0,27.132705350723953,0.7623755991872094,0.7826528576716587,0.4608592319235072,0.9905268295620822,0.013681304676496298,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.283569812774658,,1.0,,0.0,
897f1109ca315e56,9d98b4e4d2113039,turn_inner_outer_offset,True,True,True,False,0.0,1.0,1.0,1.0,27.096371603780717,0.7623755991872094,0.7725775569177706,0.4650091166213013,0.9839759157756269,0.016861872557306732,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,3.665170192718506,,1.0,,0.0,
89a4d7928ca15975,6a32299e30d7aabf,anchor,True,True,True,False,1.0,1.0,1.0,1.0,15.972075484072315,1.604795936651636,0.907246552970701,0.0,0.5924461150197544,0.17306154115653358,0.6829268292682927,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9344865890752843,
89a4d7928ca15975,56bea76881cb0cad,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,15.269575113750504,1.5165320075086792,1.0258021768352386,0.0,0.7989720799399933,0.17419488926568402,0.7073170731707317,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9216598406561894,
89a4d7928ca15975,45d0310cecb513ac,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,15.258782007839992,1.1355891967167624,0.9674134623016233,0.0,0.6974754704607466,0.1689361499537985,0.7073170731707317,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9214627724979031,
89a4d7928ca15975,996c0311c1687796,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,15.221253016121773,0.4901145509598536,0.8486066206830518,0.0,0.5225369185270878,0.15956977049340057,0.7073170731707317,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9207775416346491,
89a4d7928ca15975,75c65c79bf697c20,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,15.195202209321836,0.6302230108984078,0.7985434197862382,0.0,0.579235556203253,0.15541445672593787,0.7073170731707317,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9203018875865464,
89a4d7928ca15975,358373c8b157a497,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,13.444314786740252,0.8818553679019052,0.7175203444811578,0.0,0.48221905843745283,0.17348754477266892,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.888332947172574,
89a4d7928ca15975,c24e391828ed9963,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,14.686088486052585,1.2342814472703447,0.831785720562749,0.0,0.58347620142208,0.17205228723296434,0.7317073170731707,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.911006129290943,
89a4d7928ca15975,0f326bfd0fe942ca,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,17.165215672394666,1.874894004540403,1.0045830301628715,0.0,0.658412358853635,0.17352833447156266,0.6585365853658537,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9562717861667984,
89a4d7928ca15975,5dc75ef03ff3a35b,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,12.430560812109109,1.300394518308095,0.4275075301301765,0.6130690254176114,1.6231922252071627,0.17306154115653358,0.8048780487804879,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.8698231103941328,
89a4d7928ca15975,042bc6102f1dde5c,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,13.351358565687205,1.274933165822041,0.5092257229714345,1.2822318510977668,2.4827841859954862,0.17306154115653358,0.7317073170731707,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.8866356867698627,
89a4d7928ca15975,eceaa6c76b0cdbc0,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,15.153468489173191,1.4033982499349085,1.2034459027165951,0.09017172665186468,0.8313484766972596,0.17163432328927494,0.7317073170731707,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9195398838189265,
89a4d7928ca15975,8648f4c92e04688f,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,16.707928928063453,1.719436657538234,0.7330412168725697,0.0,0.41820347764539356,0.17348014005776477,0.6585365853658537,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.947922321493582,
89a4d7928ca15975,3fbf10f0bca02555,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,15.639948406675236,0.5304694273373274,0.9072457999307915,0.0,0.5924604890772152,0.15575534674837052,0.7073170731707317,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9284223780870536,
89a4d7928ca15975,778736a15ed8a143,curvature_scale,True,False,False,False,,,,,,,0.9072437055553131,0.0,0.59245711302788,0.1903676407968171,,,,,,,,,,,,,,,,,,,,
89a4d7928ca15975,2a016ed2faacbcca,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,15.24494564530403,1.129872455125738,0.9620245677460932,0.0,0.6774045478241391,0.17173056076224777,0.7073170731707317,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9212101384086102,
89a4d7928ca15975,c7d73de810d1e2a0,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,15.23574124724407,0.4576380627469041,0.8606398726354385,0.0,0.509295139944193,0.1567896316192354,0.7073170731707317,False,1.0,,1.0,,1.0,,5.0,,False,,False,,20.0,,0.0,,0.9210420780014531,
89cd35f93f735eb7,abacdf04d5ec8cdc,anchor,True,True,True,False,1.0,1.0,0.0,1.0,18.713079995990256,2.7835902046546854,1.4017022426785797,0.0,0.777940776763117,0.02526688298387158,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.761038303375244,,1.0,,0.8502223596797638,
89cd35f93f735eb7,dac477aa3465cf84,lateral_terminal_offset,True,True,True,False,1.0,1.0,0.0,1.0,18.784401403945104,2.7835902046546854,1.4106260107086417,0.0,0.7867789354388073,0.012339346882124656,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.482517719268799,,1.0,,0.8515571667663034,
89cd35f93f735eb7,5e64787c5344c9c9,lateral_terminal_offset,True,True,True,False,1.0,1.0,0.0,1.0,18.747647967208778,2.7835902046546854,1.4050884848372869,0.0,0.7827840731997959,0.018132080815117062,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.093287944793701,,1.0,,0.8508693123167476,
89cd35f93f735eb7,57218cb97aa71cb7,lateral_terminal_offset,True,True,True,False,1.0,1.0,0.0,1.0,18.66153087056619,2.7835902046546854,1.400476452223292,0.0,0.7722849036818928,0.029765227441993395,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.316590309143066,,1.0,,0.8492575983283821,
89cd35f93f735eb7,08a680eb60b55bbb,lateral_terminal_offset,True,True,True,False,1.0,1.0,0.0,1.0,18.612220547463814,2.7835902046546854,1.4014098396750576,0.0,0.7657862161143782,0.035577845368047194,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,3.9297068119049072,,1.0,,0.8483347370080017,
89cd35f93f735eb7,21d356456d480cca,speed_scale,True,True,True,False,1.0,1.0,0.0,1.0,15.555553954527312,2.7835902046546854,1.1205682157878352,0.0,0.6223795064257267,0.025266883647033608,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.041263580322266,,1.0,,0.7911280672795599,
89cd35f93f735eb7,168fac077270bfd8,speed_scale,True,True,True,False,1.0,1.0,0.0,1.0,17.134000304598125,2.7835902046546854,1.2610801218913226,0.0,0.7003024713256778,0.025266884752229036,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.026136875152588,,1.0,,0.8206692868686475,
89cd35f93f735eb7,c00638532183f817,speed_scale,True,True,True,False,1.0,1.0,0.0,1.0,20.292069709521208,2.7835902046546854,1.5420686650937618,0.0,0.8553136443467579,0.02448459191659769,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.569157600402832,,1.0,,0.8571428571428571,
89cd35f93f735eb7,a26feafebdc0d648,brake_onset_shift,True,True,True,False,1.0,1.0,0.0,1.0,13.861592397161381,2.7835902046546854,1.4017022426785797,1.1760572074380908,2.310840840596123,0.02526688298387158,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.272400379180908,,1.0,,0.7594249369581683,
89cd35f93f735eb7,ee250071b3d46fe8,brake_onset_shift,True,True,True,False,1.0,1.0,0.0,1.0,15.243807191400975,2.7835902046546854,1.4017022426785797,2.090791968821648,4.597930542895526,0.02526688298387158,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.1080522537231445,,1.0,,0.7852936088671537,
89cd35f93f735eb7,89e42a90ea6e98d6,terminal_progress_shift,True,True,True,False,1.0,1.0,0.0,1.0,17.92184914156158,2.7835902046546854,1.1555194524404202,0.0,0.5906030253056898,0.02526688527375461,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.8522467613220215,,1.0,,0.8354141754071147,
89cd35f93f735eb7,c38f5fbe8ff89f1b,terminal_progress_shift,True,True,True,False,1.0,1.0,0.0,1.0,19.504192272932805,2.7835902046546854,1.682961634789196,0.0,0.9650715485411361,0.02501147129720793,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.668283939361572,,1.0,,0.8571428571428571,
89cd35f93f735eb7,8b363b1fbbf50a11,curvature_scale,True,True,True,False,1.0,1.0,0.0,1.0,18.7229686104007,2.7835902046546854,1.4017019331472724,0.0,0.7779693527294498,0.022740195671321777,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.859596252441406,,1.0,,0.8504074288331864,
89cd35f93f735eb7,ab41fc888f304f9f,curvature_scale,True,True,True,False,1.0,1.0,0.0,1.0,18.684595434836822,2.7835902046546854,1.4017025545827897,0.0,0.7779544497169759,0.02779357322973424,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.524909496307373,,1.0,,0.8496892603597301,
89cd35f93f735eb7,af3e8d03ba95af7d,turn_inner_outer_offset,True,True,True,False,1.0,1.0,0.0,1.0,18.746381805669458,2.7835902046546854,1.404637387131129,0.0,0.7828640221777867,0.01632219312180084,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,5.090205669403076,,1.0,,0.8508456156253353,
89cd35f93f735eb7,e3fbecd3c85ef9dc,turn_inner_outer_offset,True,True,True,False,1.0,1.0,0.0,1.0,18.663781090246324,2.7835902046546854,1.4006389481029125,0.0,0.7723381760892352,0.031573894610766075,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.319777488708496,,1.0,,0.8492997120395588,
8a4c999adef05ad7,f12a42ddc66e0974,anchor,True,True,True,False,1.0,1.0,1.0,1.0,40.04930093818763,0.8467364592001271,0.27895418334254884,0.0,0.25535734207183225,0.00726925821419205,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.19272518157959,,0.0,,0.9770421936750547,
8a4c999adef05ad7,3cf635d40052c470,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,40.044202058563755,0.7439028400965859,0.27793546279837855,0.0,0.2754268878445032,0.00371449232761994,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,10.516786575317383,,0.0,,0.9769996468813205,
8a4c999adef05ad7,7d4cd2d6ab9c952c,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,40.041309909986445,0.7493772601865588,0.2788432506537184,0.0,0.2657240679901136,0.00450278390785838,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,10.79167652130127,,0.0,,0.9769755138054206,
8a4c999adef05ad7,df11dfc36785cdc8,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,40.029334699030606,1.1482845901555891,0.27829689536955016,0.0,0.25657232794903706,0.006258255073370142,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.34014892578125,,0.0,,0.9768755885535914,
8a4c999adef05ad7,da2cc576dbd764b3,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,40.02025161944828,1.5013006126924475,0.2768543965858328,0.0,0.2661577710405183,0.007136554942186848,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.606120109558105,,0.0,,0.9767997962341077,
8a4c999adef05ad7,66b4d7918eb571d9,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,34.22659697865361,0.8421651670332425,0.22299918618683634,0.0,0.20387664417991758,0.007269258672661729,0.8292682926829268,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.1016206741333,,0.0,,0.9284555623723564,
8a4c999adef05ad7,e8e6d7355fbfb8f2,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,37.13779392021889,0.8455669083472346,0.25139318972115277,0.0,0.22896526080627666,0.007269258190418377,0.8292682926829268,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.1487455368042,,0.0,,0.9527475843319778,
8a4c999adef05ad7,1e38647969382a52,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,42.965142321371786,0.8651247990046331,0.30690645201561395,0.0,0.28199047444691416,0.007109509310821011,0.7560975609756098,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.237367630004883,,0.0,,1.0,
8a4c999adef05ad7,c94657a30ae0d86e,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,31.841033962627456,0.8686517523449009,0.12101688756643014,2.1227347512413086,4.176633805064284,0.00726925821419205,0.8292682926829268,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.1532621383667,,0.0,,0.9085496094826802,
8a4c999adef05ad7,a64ec274c5a8a88a,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,34.38575801136124,0.8480664645601532,0.2298846026358703,3.5926081026461,7.599228423132388,0.00726925821419205,0.8292682926829268,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.15381145477295,,0.0,,0.9297836564103952,
8a4c999adef05ad7,0e06804f997df37e,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,39.25321246976927,0.8522384319160515,0.5604437286793953,0.16144773335398455,0.44241309131160733,0.007269258364843632,0.8048780487804879,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.191374778747559,,0.0,,0.9703993594921422,
8a4c999adef05ad7,0aa257a02813140b,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,40.844769966123856,0.8406044720564696,0.4022036010016663,0.002259948099784026,0.4359996726638542,0.007253876069812872,0.8048780487804879,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.20361614227295,,0.0,,0.9836798590349378,
8a4c999adef05ad7,5248b73067afe960,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,40.046653500326116,0.828092198783519,0.27895257646123994,0.0,0.25538167015015745,0.006542332280032343,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.176074981689453,,0.0,,0.9770201025489786,
8a4c999adef05ad7,bebf7ccb434bf7b7,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,40.05373741422922,1.4936216941202924,0.27895508695798554,0.0,0.2553714482908731,0.007996184348655042,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.683183670043945,,0.0,,0.9770792131469727,
8a4c999adef05ad7,8788f4fed045ab4c,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,40.042554636194886,0.7528272176458977,0.28068636874676756,0.0,0.2652176334097902,0.0047456180567231054,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,10.851032257080078,,0.0,,0.9769859002261939,
8a4c999adef05ad7,9b30ebaba0011a60,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,40.02872810358121,1.1324873316552537,0.2758976062087761,0.0,0.25404513312769694,0.006015046458018841,0.7804878048780488,False,1.0,,1.0,,1.0,,5.0,,False,,False,,11.280983924865723,,0.0,,0.9768705269139039,
8a580493cbca516c,31de547399eb0fec,anchor,True,True,True,False,1.0,1.0,1.0,1.0,13.287829365272621,0.34995934381605814,0.0,0.7701566635365555,0.3995834368469673,0.009106352971337498,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.04546594619751,,1.0,,0.9215376342660088,
8a580493cbca516c,f6f20c986b95bd9b,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,13.27586573222609,0.2915253501788974,0.0,0.7691213231963827,0.399099218645814,0.02840871344568657,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,3.6521663665771484,,1.0,,0.921286725630385,
8a580493cbca516c,8048f9170e1f2aaf,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,13.282527583803958,0.23984877456893702,0.0,0.7710174390329207,0.40012820403989835,0.015044785437910348,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.04611349105835,,1.0,,0.9214264420596361,
8a580493cbca516c,aa4bd4cc0b1235bb,lateral_terminal_offset,True,True,True,False,0.0,1.0,1.0,1.0,13.285674520826085,0.6849506238764715,0.0,0.7665474026555126,0.39748810430554293,0.018768118289402527,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.043619632720947,,1.0,,0.0,
8a580493cbca516c,8defbd631f33d907,lateral_terminal_offset,True,True,True,False,0.0,1.0,0.0,1.0,13.282170886915317,1.0103068754700586,0.0,0.7602007384552358,0.39385553794711115,0.029162169776912845,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.04243803024292,,1.0,,0.0,
8a580493cbca516c,e7403233db042d1f,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,11.596052372396692,0.36858344768576756,0.0,0.6161761252716476,0.3197268718565933,0.009106352488213853,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.038070201873779,,1.0,,0.8860566515736031,
8a580493cbca516c,e108401308862ae5,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,12.441924081720432,0.3567709214483081,0.0,0.6931900054280691,0.3596979255593169,0.009106353511235725,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.041679859161377,,1.0,,0.9037967908501704,
8a580493cbca516c,a78d72b782e85df7,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,14.133482599145475,0.3452314567766809,0.0,0.8473811749016491,0.43985035746625556,0.008717034200285224,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.049421310424805,,1.0,,0.9392731915416835,
8a580493cbca516c,6628d7881c30e659,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,11.22151794864404,0.34342435372538066,0.0,1.4231487830236142,1.3059842389741174,0.009106352971337498,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.045325756072998,,1.0,,0.878201686372612,
8a580493cbca516c,bbf5c2906c2a3e4f,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,11.975950501224494,0.34858332921987395,0.0,1.6051552588737596,2.1057613354772275,0.009106352971337498,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.045466423034668,,1.0,,0.894024107680748,
8a580493cbca516c,a6c8c059c4ffd256,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,12.49169704306125,0.34837957498545014,0.0,0.9576837756373262,0.46668201470550663,0.009106352615256316,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.04233455657959,,1.0,,0.9048406598632378,
8a580493cbca516c,239a06bc14125be0,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,14.083795192162638,0.352168284264213,0.0,0.767771117736852,0.5873261109096184,0.009023222779074675,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.048717498779297,,1.0,,0.9382311168269827,
8a580493cbca516c,11c476d685e0c351,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,13.287170283225414,0.3765747325647344,0.0,0.7701569452084627,0.3995842290657379,0.00819571782181058,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.045268535614014,,1.0,,0.921523811593867,
8a580493cbca516c,c5f1fdea72dcec69,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,13.288665845513568,0.3017724639530846,0.0,0.77015884100254,0.3995876151468334,0.010016987880474486,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.045738697052002,,1.0,,0.9215551774416618,
8a580493cbca516c,d2ccae4ec886e438,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,13.282631977911253,0.2692798248737285,0.0,0.7707519493368986,0.39978392166030297,0.01768928746345259,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.035552024841309,,1.0,,0.9214286314767577,
8a580493cbca516c,bd6d566c4ba100a2,turn_inner_outer_offset,True,True,True,False,0.0,1.0,1.0,1.0,13.286048331755666,0.6810492668915269,0.0,0.7676892843739385,0.3967132825131934,0.01294683538149554,0.0,False,1.0,,1.0,,1.0,,5.0,,False,,False,,4.044072151184082,,1.0,,0.0,
8b5b8f0400115bd6,fd6036cc1db4afa9,anchor,True,True,True,False,1.0,1.0,1.0,1.0,14.002090185729564,0.4068169556480235,0.0,1.791551709747294,1.513103022890565,0.008162618593342738,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6420489549636841,,0.9512195121951219,,0.9975388127657547,
8b5b8f0400115bd6,30b80d95ce9d603a,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,13.977304470235154,0.854448063112541,0.0,1.7891473911267255,1.492226898813028,0.03310759592447959,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,1.1574413776397705,,0.9512195121951219,,0.9969109751468829,
8b5b8f0400115bd6,204050d231ac63c9,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,13.99060140588815,0.5266735538491707,0.0,1.7917521163221535,1.5055932541462091,0.024296649843046327,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8765872120857239,,0.9512195121951219,,0.9972477948130553,
8b5b8f0400115bd6,f753943a3a3c4129,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,14.006286724785177,0.4068169556480235,0.0,1.7885353787704368,1.5147434440222423,0.05865845099093406,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.2863139510154724,,0.9512195121951219,,0.9976451137151372,
8b5b8f0400115bd6,5b322360c128289d,lateral_terminal_offset,True,True,True,False,1.0,1.0,1.0,1.0,14.008693687643067,0.45717532247679776,0.0,1.7827363787362511,1.5105132363837583,0.08526143143055798,0.14634146341463414,False,0.0,,1.0,,0.0,,1.6,,True,,True,,0.0,,0.9512195121951219,,0.0,
8b5b8f0400115bd6,0f2e98838ca53913,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,12.493048840580649,0.4068169556480235,0.0,1.4330648955009533,1.2107165705393417,0.008157195516696525,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6018919348716736,,0.9512195121951219,,0.9593138551230707,
8b5b8f0400115bd6,8d85acef0fba160a,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,13.247760261424993,0.4068169556480235,0.0,1.6123999892787602,1.3619964066488395,0.008162615935464291,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6250401139259338,,0.9512195121951219,,0.9784311657169551,
8b5b8f0400115bd6,02100d2bfc3b3e4b,speed_scale,True,True,True,False,1.0,1.0,1.0,1.0,14.75618239043348,0.4068169556480235,0.0,1.9708298557188844,1.6633793885834542,0.00768034761767651,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6545935869216919,,0.9512195121951219,,1.0,
8b5b8f0400115bd6,f285d821757d7da7,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,12.462867919347914,0.4068169556480235,0.0,2.545493072442638,2.059633129875154,0.007982022549104687,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6568246483802795,,0.9512195121951219,,0.9585493535807855,
8b5b8f0400115bd6,9c6d494babcda2b2,brake_onset_shift,True,True,True,False,1.0,1.0,1.0,1.0,13.101224334572734,0.4068169556480235,0.0,1.791551709747294,1.5229609656200873,0.008162618593342738,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6438347101211548,,0.9512195121951219,,0.9747193193748614,
8b5b8f0400115bd6,ed9161f1d4fc09d6,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,13.206455610587035,0.4068169556480235,0.0,1.8853526234418432,1.7011899553227678,0.007920890737020507,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6460071206092834,,0.9512195121951219,,0.9773848931719369,
8b5b8f0400115bd6,260cf2ccca038fb3,terminal_progress_shift,True,True,True,False,1.0,1.0,1.0,1.0,14.797625992284203,0.4068169556480235,0.0,1.7813001829372883,1.324949823339292,0.007585907041999881,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.635146975517273,,0.9512195121951219,,1.0,
8b5b8f0400115bd6,89c460470e4ab676,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,14.002025215433967,0.4068169556480235,0.0,1.7915503980983596,1.5131006294466864,0.007346356000452974,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.6029189825057983,,0.9512195121951219,,0.9975371670276806,
8b5b8f0400115bd6,71f749abbccb439b,curvature_scale,True,True,True,False,1.0,1.0,1.0,1.0,14.00146395878506,0.4068169556480235,0.0,1.7915460357109527,1.513123598993113,0.0089788895810369,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.7214136123657227,,0.9512195121951219,,0.9975229500470126,
8b5b8f0400115bd6,b3acabc20d7af0de,turn_inner_outer_offset,True,True,True,False,1.0,1.0,1.0,1.0,13.990561381041218,0.5318732579075491,0.0,1.7912014802826182,1.5023643538624007,0.02954838846156248,0.14634146341463414,False,1.0,,1.0,,1.0,,5.0,,False,,False,,0.8515545725822449,,0.9512195121951219,,0.9972467809587408,
